Time,Data
2024-04-21 12:08:57,person 1's image and bbox are updated.
2024-04-21 12:08:57,license Plate is detected. tracker_id: 1
2024-04-21 12:08:58,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:08:58,person 1's image and bbox are updated.
2024-04-21 12:08:58,license Plate is detected. tracker_id: 1
2024-04-21 12:08:58,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:08:58,person 1's image and bbox are updated.
2024-04-21 12:08:58,license Plate is detected. tracker_id: 1
2024-04-21 12:08:58,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:08:58,person 1's image and bbox are updated.
2024-04-21 12:08:58,license Plate is detected. tracker_id: 1
2024-04-21 12:08:58,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:08:58,person 1's image and bbox are updated.
2024-04-21 12:08:59,person 1's image and bbox are updated.
2024-04-21 12:08:59,person 1's image and bbox are updated.
2024-04-21 12:08:59,license Plate is detected. tracker_id: 1
2024-04-21 12:08:59,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:08:59,person 1's image and bbox are updated.
2024-04-21 12:08:59,license Plate is detected. tracker_id: 1
2024-04-21 12:08:59,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:08:59,person 1's image and bbox are updated.
2024-04-21 12:09:00,license Plate is detected. tracker_id: 1
2024-04-21 12:09:00,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:09:00,person 1's image and bbox are updated.
2024-04-21 12:09:00,license Plate is detected. tracker_id: 1
2024-04-21 12:09:00,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:09:00,person 1's image and bbox are updated.
2024-04-21 12:09:00,license Plate is detected. tracker_id: 1
2024-04-21 12:09:00,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:09:00,person 1's image and bbox are updated.
2024-04-21 12:09:00,license Plate is detected. tracker_id: 1
2024-04-21 12:09:00,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:09:01,person 1's image and bbox are updated.
2024-04-21 12:09:01,license Plate is detected. tracker_id: 1
2024-04-21 12:09:01,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:09:01,person 1's image and bbox are updated.
2024-04-21 12:09:01,license Plate is detected. tracker_id: 1
2024-04-21 12:09:01,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:09:01,person 1's image and bbox are updated.
2024-04-21 12:09:01,license Plate is detected. tracker_id: 1
2024-04-21 12:09:01,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:09:01,person 1's image and bbox are updated.
2024-04-21 12:09:02,license Plate is detected. tracker_id: 1
2024-04-21 12:09:02,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:09:02,person 1's image and bbox are updated.
2024-04-21 12:09:02,license Plate is detected. tracker_id: 1
2024-04-21 12:09:02,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:09:02,person 1's image and bbox are updated.
2024-04-21 12:09:02,license Plate is detected. tracker_id: 1
2024-04-21 12:09:02,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:09:02,person 1's image and bbox are updated.
2024-04-21 12:09:02,person 1's image and bbox are updated.
2024-04-21 12:09:03,person 1's image and bbox are updated.
2024-04-21 12:09:03,person 1's image and bbox are updated.
2024-04-21 12:09:03,license Plate is detected. tracker_id: 1
2024-04-21 12:09:03,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:09:04,person 1's image and bbox are updated.
2024-04-21 12:09:04,person 1's image and bbox are updated.
2024-04-21 12:09:04,person 1's image and bbox are updated.
2024-04-21 12:09:04,license Plate is detected. tracker_id: 1
2024-04-21 12:09:04,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:09:04,person 1's image and bbox are updated.
2024-04-21 12:09:05,license Plate is detected. tracker_id: 1
2024-04-21 12:09:33,licenseCode Recognizer has been started...
2024-04-21 12:09:33,license Code Recognition system has been shut down.
2024-04-21 12:09:33,person Location Checker has been started...
2024-04-21 12:09:36,licenseCode Recognizer has been started...
2024-04-21 12:09:36,license Code Recognition system has been shut down.
2024-04-21 12:09:36,licenseCode Recognizer has been started...
2024-04-21 12:09:36,license Code Recognition system has been shut down.
2024-04-21 12:09:36,licenseCode Recognizer has been started...
2024-04-21 12:09:36,license Code Recognition system has been shut down.
2024-04-21 12:09:43,A person is detected. tracker_id: 1.
2024-04-21 12:09:44,license Plate is detected. tracker_id: 1
2024-04-21 12:09:44,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:09:44,person 1's image and bbox are updated.
2024-04-21 12:09:44,license Plate is detected. tracker_id: 1
2024-04-21 12:09:44,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:09:44,person 1's image and bbox are updated.
2024-04-21 12:09:45,license Plate is detected. tracker_id: 1
2024-04-21 12:09:45,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:10:21,licenseCode Recognizer has been started...
2024-04-21 12:10:21,license Code Recognition system has been shut down.
2024-04-21 12:10:22,person Location Checker has been started...
2024-04-21 12:10:25,licenseCode Recognizer has been started...
2024-04-21 12:10:25,license Code Recognition system has been shut down.
2024-04-21 12:10:25,licenseCode Recognizer has been started...
2024-04-21 12:10:25,license Code Recognition system has been shut down.
2024-04-21 12:10:25,licenseCode Recognizer has been started...
2024-04-21 12:10:25,license Code Recognition system has been shut down.
2024-04-21 12:10:32,A person is detected. tracker_id: 1.
2024-04-21 12:10:33,license Plate is detected. tracker_id: 1
2024-04-21 12:10:33,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:10:33,person 1's image and bbox are updated.
2024-04-21 12:10:33,license Plate is detected. tracker_id: 1
2024-04-21 12:10:33,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:10:33,person 1's image and bbox are updated.
2024-04-21 12:10:33,license Plate is detected. tracker_id: 1
2024-04-21 12:10:34,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:12:19,licenseCode Recognizer has been started...
2024-04-21 12:12:19,license Code Recognition system has been shut down.
2024-04-21 12:12:19,person Location Checker has been started...
2024-04-21 12:12:23,licenseCode Recognizer has been started...
2024-04-21 12:12:23,license Code Recognition system has been shut down.
2024-04-21 12:12:23,licenseCode Recognizer has been started...
2024-04-21 12:12:23,license Code Recognition system has been shut down.
2024-04-21 12:12:23,licenseCode Recognizer has been started...
2024-04-21 12:12:23,license Code Recognition system has been shut down.
2024-04-21 12:12:31,A person is detected. tracker_id: 1.
2024-04-21 12:12:32,license Plate is detected. tracker_id: 1
2024-04-21 12:12:32,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:12:32,person 1's image and bbox are updated.
2024-04-21 12:12:32,license Plate is detected. tracker_id: 1
2024-04-21 12:12:32,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:12:33,person 1's image and bbox are updated.
2024-04-21 12:12:33,license Plate is detected. tracker_id: 1
2024-04-21 12:12:33,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:18:28,licenseCode Recognizer has been started...
2024-04-21 12:18:28,license Code Recognition system has been shut down.
2024-04-21 12:18:28,person Location Checker has been started...
2024-04-21 12:18:31,licenseCode Recognizer has been started...
2024-04-21 12:18:31,license Code Recognition system has been shut down.
2024-04-21 12:18:31,licenseCode Recognizer has been started...
2024-04-21 12:18:31,licenseCode Recognizer has been started...
2024-04-21 12:18:31,license Code Recognition system has been shut down.
2024-04-21 12:18:31,license Code Recognition system has been shut down.
2024-04-21 12:18:39,A person is detected. tracker_id: 1.
2024-04-21 12:18:40,license Plate is detected. tracker_id: 1
2024-04-21 12:18:40,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:18:40,person 1's image and bbox are updated.
2024-04-21 12:18:40,license Plate is detected. tracker_id: 1
2024-04-21 12:18:40,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:18:40,person 1's image and bbox are updated.
2024-04-21 12:18:41,license Plate is detected. tracker_id: 1
2024-04-21 12:18:41,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:25:52,licenseCode Recognizer has been started...
2024-04-21 12:25:52,license Code Recognition system has been shut down.
2024-04-21 12:25:52,person Location Checker has been started...
2024-04-21 12:25:55,licenseCode Recognizer has been started...
2024-04-21 12:25:55,license Code Recognition system has been shut down.
2024-04-21 12:25:56,licenseCode Recognizer has been started...
2024-04-21 12:25:56,license Code Recognition system has been shut down.
2024-04-21 12:25:56,licenseCode Recognizer has been started...
2024-04-21 12:25:56,license Code Recognition system has been shut down.
2024-04-21 12:26:03,A person is detected. tracker_id: 1.
2024-04-21 12:26:05,license Plate is detected. tracker_id: 1
2024-04-21 12:26:05,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:26:05,person 1's image and bbox are updated.
2024-04-21 12:26:05,person 1's image and bbox are updated.
2024-04-21 12:26:05,license Plate is detected. tracker_id: 1
2024-04-21 12:26:05,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:26:05,person 1's image and bbox are updated.
2024-04-21 12:26:06,license Plate is detected. tracker_id: 1
2024-04-21 12:26:06,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:31:10,licenseCode Recognizer has been started...
2024-04-21 12:31:10,license Code Recognition system has been shut down.
2024-04-21 12:31:10,person Location Checker has been started...
2024-04-21 12:31:14,licenseCode Recognizer has been started...
2024-04-21 12:31:14,license Code Recognition system has been shut down.
2024-04-21 12:31:14,licenseCode Recognizer has been started...
2024-04-21 12:31:14,license Code Recognition system has been shut down.
2024-04-21 12:31:14,licenseCode Recognizer has been started...
2024-04-21 12:31:14,license Code Recognition system has been shut down.
2024-04-21 12:31:22,A person is detected. tracker_id: 1.
2024-04-21 12:31:22,license Plate is detected. tracker_id: 1
2024-04-21 12:31:23,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:31:23,person 1's image and bbox are updated.
2024-04-21 12:31:23,license Plate is detected. tracker_id: 1
2024-04-21 12:31:23,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:31:23,person 1's image and bbox are updated.
2024-04-21 12:31:24,license Plate is detected. tracker_id: 1
2024-04-21 12:31:24,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:32:48,licenseCode Recognizer has been started...
2024-04-21 12:32:48,license Code Recognition system has been shut down.
2024-04-21 12:32:48,person Location Checker has been started...
2024-04-21 12:32:51,licenseCode Recognizer has been started...
2024-04-21 12:32:51,license Code Recognition system has been shut down.
2024-04-21 12:32:51,licenseCode Recognizer has been started...
2024-04-21 12:32:51,license Code Recognition system has been shut down.
2024-04-21 12:32:51,licenseCode Recognizer has been started...
2024-04-21 12:32:51,license Code Recognition system has been shut down.
2024-04-21 12:32:58,A person is detected. tracker_id: 1.
2024-04-21 12:32:59,license Plate is detected. tracker_id: 1
2024-04-21 12:32:59,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:32:59,person 1's image and bbox are updated.
2024-04-21 12:33:00,license Plate is detected. tracker_id: 1
2024-04-21 12:33:00,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:33:00,person 1's image and bbox are updated.
2024-04-21 12:33:00,license Plate is detected. tracker_id: 1
2024-04-21 12:33:00,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:35:27,licenseCode Recognizer has been started...
2024-04-21 12:35:27,license Code Recognition system has been shut down.
2024-04-21 12:35:27,person Location Checker has been started...
2024-04-21 12:35:31,licenseCode Recognizer has been started...
2024-04-21 12:35:31,licenseCode Recognizer has been started...
2024-04-21 12:35:31,license Code Recognition system has been shut down.
2024-04-21 12:35:31,license Code Recognition system has been shut down.
2024-04-21 12:35:32,licenseCode Recognizer has been started...
2024-04-21 12:35:32,license Code Recognition system has been shut down.
2024-04-21 12:35:38,A person is detected. tracker_id: 1.
2024-04-21 12:35:48,licenseCode Recognizer has been started...
2024-04-21 12:35:48,license Code Recognition system has been shut down.
2024-04-21 12:35:48,person Location Checker has been started...
2024-04-21 12:35:51,licenseCode Recognizer has been started...
2024-04-21 12:35:51,license Code Recognition system has been shut down.
2024-04-21 12:35:51,licenseCode Recognizer has been started...
2024-04-21 12:35:51,licenseCode Recognizer has been started...
2024-04-21 12:35:51,license Code Recognition system has been shut down.
2024-04-21 12:35:51,license Code Recognition system has been shut down.
2024-04-21 12:35:58,A person is detected. tracker_id: 1.
2024-04-21 12:35:59,license Plate is detected. tracker_id: 1
2024-04-21 12:35:59,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:35:59,person 1's image and bbox are updated.
2024-04-21 12:35:59,license Plate is detected. tracker_id: 1
2024-04-21 12:35:59,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:35:59,person 1's image and bbox are updated.
2024-04-21 12:36:00,license Plate is detected. tracker_id: 1
2024-04-21 12:36:00,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:52:35,licenseCode Recognizer has been started...
2024-04-21 12:52:35,license Code Recognition system has been shut down.
2024-04-21 12:52:35,person Location Checker has been started...
2024-04-21 12:52:40,licenseCode Recognizer has been started...
2024-04-21 12:52:40,license Code Recognition system has been shut down.
2024-04-21 12:52:40,licenseCode Recognizer has been started...
2024-04-21 12:52:40,license Code Recognition system has been shut down.
2024-04-21 12:52:40,licenseCode Recognizer has been started...
2024-04-21 12:52:40,license Code Recognition system has been shut down.
2024-04-21 12:52:51,A person is detected. tracker_id: 1.
2024-04-21 12:52:52,license Plate is detected. tracker_id: 1
2024-04-21 12:52:52,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:52:52,person 1's image and bbox are updated.
2024-04-21 12:52:53,license Plate is detected. tracker_id: 1
2024-04-21 12:52:53,"license Code has been read: 
1 : ogun_onargan "
2024-04-21 12:52:53,person 1's image and bbox are updated.
2024-04-21 12:52:54,license Plate is detected. tracker_id: 1
